date,title,content,label,article_id,text
2022-03-25,"pkb sentil sejumlah menteri kampanye 2024, pengamat tak ada pihak yang bisa batasi hak politik seseorang"," kepala departemen politik dan perubahan sosial centre for strategic and international studies csis arya fernandes mengatakan semua pihak tidak berhak membatasi hak politik seseorang, termasuk dalam rangka kampanye pilpres 2024. hal tersebut disampaikan untuk menanggapi sindiran wakil ketua umum partai kebangkitan bangsa pkb jazilul fawaid terhadap sejumlahmenteriyang dinilai memanfaatkan posisinya untukkampanyepolitik. meskipun sekarang ada beberapa menteri yang kelihatannya sedang mempersiapkan atau tertarik untuk ikut perhelatan capres, itu kesempatannya terbuka, kata arya saat dihubungikompas.com, jumat 25 3 2022 . dan artinya enggak bisa juga kita kemudian membatasi aktivitas politik menteri-menteri tersebut. nah, begitu juga pak jazilul, sambungnya.",0,KOMPAS_9446,"pkb sentil sejumlah menteri kampanye 2024, pengamat tak ada pihak yang bisa batasi hak politik seseorang. kepala departemen politik dan perubahan sosial centre for strategic and international studies csis arya fernandes mengatakan semua pihak tidak berhak membatasi hak politik seseorang, termasuk dalam rangka kampanye pilpres 2024. hal tersebut disampaikan untuk menanggapi sindiran wakil ketua umum partai kebangkitan bangsa pkb jazilul fawaid terhadap sejumlahmenteriyang dinilai memanfaatkan posisinya untukkampanyepolitik. meskipun sekarang ada beberapa menteri yang kelihatannya sedang mempersiapkan atau tertarik untuk ikut perhelatan capres, itu kesempatannya terbuka, kata arya saat dihubungikompas.com, jumat 25 3 2022 . dan artinya enggak bisa juga kita kemudian membatasi aktivitas politik menteri-menteri tersebut. nah, begitu juga pak jazilul, sambungnya."
2022-03-25,update 25 maret 146.004 kasus aktif covid-19 di indonesia," satuan tugas penanganan covid-19 mencatat ada 146.004 kasus aktif covid-19 di indonesia pada jumat 25 3 2022 . jumlahnya berkurang 9.973 kasus dibandingkan data kemarin. kasus aktif ialah pasien yang masih terkonfirmasi positif dan menjalani perawatan di rumah sakit atau isolasi mandiri. angka kasus aktif diperoleh dari pengurangan total kasus positif dengan angka kasus kesembuhan dan kematian. data tersebut dapat diakses publik melalui situs satgas juga melaporkan penambahan kasus positif covid-19 sebanyak 4.857 kasus dalam 24 jam terakhir. dengan demikian, total kasus covid-19 di indonesia sejak pengumuman kasus pertama pada 2 maret 2020 mencapai 5.991.687 kasus.",-1,KOMPAS_9441,"update 25 maret 146.004 kasus aktif covid-19 di indonesia. satuan tugas penanganan covid-19 mencatat ada 146.004 kasus aktif covid-19 di indonesia pada jumat 25 3 2022 . jumlahnya berkurang 9.973 kasus dibandingkan data kemarin. kasus aktif ialah pasien yang masih terkonfirmasi positif dan menjalani perawatan di rumah sakit atau isolasi mandiri. angka kasus aktif diperoleh dari pengurangan total kasus positif dengan angka kasus kesembuhan dan kematian. data tersebut dapat diakses publik melalui situs satgas juga melaporkan penambahan kasus positif covid-19 sebanyak 4.857 kasus dalam 24 jam terakhir. dengan demikian, total kasus covid-19 di indonesia sejak pengumuman kasus pertama pada 2 maret 2020 mencapai 5.991.687 kasus."
2022-03-26,"dewan masjid indonesia terbitkan se jelang ramadhan, ini isinya"," pimpinan pusat dewan masjid indonesia dmi menerbitkan surat edaran se sebagai arahan untuk kegiatan ibadah ramadhan 1443 hijriah 2022. se tertanggal 11 maret 2022 itu diteken oleh ketua umumdmijusuf kalla. dilansir dari lembaran se, sabtu 26 3 2022 , dmi menyampaikan empat poin arahan. pertama, agar masjid mushala dimakmurkan untuk ibadah bulan suciramadhan1443 hijriah dengan tetap menerapkan disiplin protokol kesehatan memakai masker, membawa alat ibadah sendiri, berwudhu dari rumah dan memelihara kebersihan lingkungan masjid mushala sebaik-baiknya yang menjamin terjaganya kesehatan seluruh jemaah.",0,KOMPAS_9436,"dewan masjid indonesia terbitkan se jelang ramadhan, ini isinya. pimpinan pusat dewan masjid indonesia dmi menerbitkan surat edaran se sebagai arahan untuk kegiatan ibadah ramadhan 1443 hijriah 2022. se tertanggal 11 maret 2022 itu diteken oleh ketua umumdmijusuf kalla. dilansir dari lembaran se, sabtu 26 3 2022 , dmi menyampaikan empat poin arahan. pertama, agar masjid mushala dimakmurkan untuk ibadah bulan suciramadhan1443 hijriah dengan tetap menerapkan disiplin protokol kesehatan memakai masker, membawa alat ibadah sendiri, berwudhu dari rumah dan memelihara kebersihan lingkungan masjid mushala sebaik-baiknya yang menjamin terjaganya kesehatan seluruh jemaah."
2022-03-27,"jokowi marah-marah ke menteri, pengamat ingatkan soal jebakan politik simbolisme"," kemarahan presiden jokowi terhadap sejumlah kementerian yang boros menggunakan produk impor dianggap tak terlepas dari politik simbolisme. analis politik exposit strategic arif susanto mengatakan, cara ini juga kerap diperagakan oleh pendahulujokowi, yaitu susilo bambang yudhoyono sby . dengan kemarahan itu tadi, yang menarik adalah bahwa sebagaimana sby, tingkat popularitas dan kepuasaan publik terhadap jokowi dan pemerintahannya bisa dijaga pada tataran yang relatif tinggi, kata arif dalam diskusi daring bertajuk jokowi jengkel menuju reshuffle kabinet , minggu 27 3 2022 . artinya, seperti halnya sby, jokowi berhasil mengisolasi persoalan. ketika mereka marah kepada menteri, serupa seperti sby, jokowi sedang meletakkan bahwa problemnya ada pada menteri, bukan pada presiden, imbuhnya.",-1,KOMPAS_9430,"jokowi marah-marah ke menteri, pengamat ingatkan soal jebakan politik simbolisme. kemarahan presiden jokowi terhadap sejumlah kementerian yang boros menggunakan produk impor dianggap tak terlepas dari politik simbolisme. analis politik exposit strategic arif susanto mengatakan, cara ini juga kerap diperagakan oleh pendahulujokowi, yaitu susilo bambang yudhoyono sby . dengan kemarahan itu tadi, yang menarik adalah bahwa sebagaimana sby, tingkat popularitas dan kepuasaan publik terhadap jokowi dan pemerintahannya bisa dijaga pada tataran yang relatif tinggi, kata arif dalam diskusi daring bertajuk jokowi jengkel menuju reshuffle kabinet , minggu 27 3 2022 . artinya, seperti halnya sby, jokowi berhasil mengisolasi persoalan. ketika mereka marah kepada menteri, serupa seperti sby, jokowi sedang meletakkan bahwa problemnya ada pada menteri, bukan pada presiden, imbuhnya."
2022-03-30,"kpk akan selenggarakan program pendidikan politik cerdas dan berintegritas, diikuti ketum-sekjen parpol","jakarta, kompas.com -komisi pemberantasan korupsi kpk akan menyelenggarakan program pendidikan politik cerdas dan berintegritas kepada 20 partai politik yang terdaftar di komisi pemilihan umum kpu . kpktahun 2022 akan mengembangkanpendidikan politikcerdas dan berintegritas, yang kami akan sasar sebanyak 20partai politikyang sudah terdaftar di kpu, kata firli dalam rapat kerja dengan komisi iii dpr, rabu 30 3 2022 .",0,KOMPAS_9406,"kpk akan selenggarakan program pendidikan politik cerdas dan berintegritas, diikuti ketum-sekjen parpol. jakarta, kompas.com -komisi pemberantasan korupsi kpk akan menyelenggarakan program pendidikan politik cerdas dan berintegritas kepada 20 partai politik yang terdaftar di komisi pemilihan umum kpu . kpktahun 2022 akan mengembangkanpendidikan politikcerdas dan berintegritas, yang kami akan sasar sebanyak 20partai politikyang sudah terdaftar di kpu, kata firli dalam rapat kerja dengan komisi iii dpr, rabu 30 3 2022 ."
2022-03-30,membaca sinyal poros politik baru di balik pertemuan ahy dan surya paloh," suhu politik jelang pemilihan umum pemilu 2024 mulai menghangat. sejumlah elite partai politik tak lagi malu-malu menunjukkan kemesraan partainya dengan parpol lainnya. sebutlah ketua umum partai demokrat agus harimurti yudhoyono ahy dengan ketua umum partai nasdem surya paloh. pada selasa 29 3 2022 , keduanya melakukan pertemuan di kantor dewan pimpinan pusat dpp partai nasdem di kawasan jakarta pusat. pertemuan itu diakui sebagai langkah awal kedua partai untuk membuka peluang koalisi. pertemuanahy dan surya palohdinilai bukan silaturahmi politik biasa. pertemuan keduanya seolah membuka romantisme masa lalu di mana paloh menjadi bagian dari elemen kekuatan yang menyukseskan sby pada pilpres 2004 dan 2009. pertemuan kedua pucuk pimpinan partai itu membuka peluang munculnya poros kekuatan baru dalam dinamika dan kontestasi demokrasipemilu 2024mendatang, kata managing director paramadina public policy institute, ahmad khoirul umam, kepada kompas.com, selasa 29 3 2022 .",0,KOMPAS_9410,"membaca sinyal poros politik baru di balik pertemuan ahy dan surya paloh. suhu politik jelang pemilihan umum pemilu 2024 mulai menghangat. sejumlah elite partai politik tak lagi malu-malu menunjukkan kemesraan partainya dengan parpol lainnya. sebutlah ketua umum partai demokrat agus harimurti yudhoyono ahy dengan ketua umum partai nasdem surya paloh. pada selasa 29 3 2022 , keduanya melakukan pertemuan di kantor dewan pimpinan pusat dpp partai nasdem di kawasan jakarta pusat. pertemuan itu diakui sebagai langkah awal kedua partai untuk membuka peluang koalisi. pertemuanahy dan surya palohdinilai bukan silaturahmi politik biasa. pertemuan keduanya seolah membuka romantisme masa lalu di mana paloh menjadi bagian dari elemen kekuatan yang menyukseskan sby pada pilpres 2004 dan 2009. pertemuan kedua pucuk pimpinan partai itu membuka peluang munculnya poros kekuatan baru dalam dinamika dan kontestasi demokrasipemilu 2024mendatang, kata managing director paramadina public policy institute, ahmad khoirul umam, kepada kompas.com, selasa 29 3 2022 ."
2022-03-31,update 106.927 kasus aktif covid-19 di indonesia," pemerintah menyebutkan 106.927 kasus aktif covid-19 pada kamis 31 3 2022 . jumlah itu didapat pasca penurunan sebanyak 4.628 kasus aktif dalam 24 jam terakhir. kasus aktif adalah pasien yang dinyatakan positif covid-19 dan sedang menjalani perawatan. angka itu didapatkan dengan mengurangi total kasus positif covid-19 dengan angka kesembuhan dan kematian. informasi itu disampaikan satuan tugas penanganan covid-19 melalui dokumen yang disiarkan kepada wartawan, kamis sore. data juga bisa diakses melalui situs covid19.go.id. di sisi lain secara kumulatif kasus positif covid-19 di indonesia telah mencapai 6.012.818 hingga hari ini.",-1,KOMPAS_9395,"update 106.927 kasus aktif covid-19 di indonesia. pemerintah menyebutkan 106.927 kasus aktif covid-19 pada kamis 31 3 2022 . jumlah itu didapat pasca penurunan sebanyak 4.628 kasus aktif dalam 24 jam terakhir. kasus aktif adalah pasien yang dinyatakan positif covid-19 dan sedang menjalani perawatan. angka itu didapatkan dengan mengurangi total kasus positif covid-19 dengan angka kesembuhan dan kematian. informasi itu disampaikan satuan tugas penanganan covid-19 melalui dokumen yang disiarkan kepada wartawan, kamis sore. data juga bisa diakses melalui situs covid19.go.id. di sisi lain secara kumulatif kasus positif covid-19 di indonesia telah mencapai 6.012.818 hingga hari ini."
2022-04-01,jokowi sudah saatnya negosiasi batas maritim dan darat indonesia-malaysia diintensifkan," presiden joko widodo mengatakan, dirinya dan perdana menteri pm malaysia datu' sri ismail sabri yakoob membahas perihal batas maritim dan darat dalam pertemuan di istana merdeka, jumat 1 4 2022 . menurut presiden, sudah saatnya negosiasi diintensifkan seiring dengan mulai dibukanya perbatasan kedua negara. hal lain yang kita bahas kembali dalam pertemuan ini adalah mengenai pentingnya penyelesaian negosiasi batas maritim dan batas darat. dengan sudah mulai dibukanya perbatasan kedua negara maka sudah saatnya negosiasi ini diintensifkan, ujarjokowidalam keterangan pers usai pertemuan. selain membahas isu perbatasan, kedua pemimpin negara juga menyaksikan penandatanganan mou mengenai penempatan dan perlindungan pekerja migranindonesia pmi dimalaysia.",-1,KOMPAS_9389,"jokowi sudah saatnya negosiasi batas maritim dan darat indonesia-malaysia diintensifkan. presiden joko widodo mengatakan, dirinya dan perdana menteri pm malaysia datu' sri ismail sabri yakoob membahas perihal batas maritim dan darat dalam pertemuan di istana merdeka, jumat 1 4 2022 . menurut presiden, sudah saatnya negosiasi diintensifkan seiring dengan mulai dibukanya perbatasan kedua negara. hal lain yang kita bahas kembali dalam pertemuan ini adalah mengenai pentingnya penyelesaian negosiasi batas maritim dan batas darat. dengan sudah mulai dibukanya perbatasan kedua negara maka sudah saatnya negosiasi ini diintensifkan, ujarjokowidalam keterangan pers usai pertemuan. selain membahas isu perbatasan, kedua pemimpin negara juga menyaksikan penandatanganan mou mengenai penempatan dan perlindungan pekerja migranindonesia pmi dimalaysia."
2022-04-01,"indonesia-malaysia teken mou perlindungan pmi, kasus buruk yang menimpa pmi diharapkan berkurang","jakarta, kompas.com -indonesia dan malaysia meneken sebuah nota kesepahaman memorandum of understanding mou tentang perlindungan pekerja migran indonesia pmi , jumat 1 4 2022 . menteri luar negeri menlu retno marsudi mengatakan,mouitu sangat penting. dengan mou itu pemerintah berharapperlindunganpmiyang bekerja di sektor domestik dimalaysiabisa lebih maksimal. kenapa ini sangat penting, mou ini sudah dinegoisasikan sejak enam tahun yang lalu dan dengan mou ini kita berharap bahwa perlindungan pmi yang bekerja di sektor domestik di malaysia dapat lebih dimaksimalkan, kata retno di istana merdeka, jumat.",1,KOMPAS_9387,"indonesia-malaysia teken mou perlindungan pmi, kasus buruk yang menimpa pmi diharapkan berkurang. jakarta, kompas.com -indonesia dan malaysia meneken sebuah nota kesepahaman memorandum of understanding mou tentang perlindungan pekerja migran indonesia pmi , jumat 1 4 2022 . menteri luar negeri menlu retno marsudi mengatakan,mouitu sangat penting. dengan mou itu pemerintah berharapperlindunganpmiyang bekerja di sektor domestik dimalaysiabisa lebih maksimal. kenapa ini sangat penting, mou ini sudah dinegoisasikan sejak enam tahun yang lalu dan dengan mou ini kita berharap bahwa perlindungan pmi yang bekerja di sektor domestik di malaysia dapat lebih dimaksimalkan, kata retno di istana merdeka, jumat."
2022-04-01,update 1 april 100.746 kasus aktif covid-19 di indonesia, satuan tugas penanganan covid-19 mencatat ada 100.746 kasus aktif covid-19 pada jumat 1 4 2022 . jumlahnya berkurang 6.181 kasus dibandingkan data kemarin. kasus aktif ialah pasien yang masih terkonfirmasi positif dan menjalani perawatan di rumah sakit atau isolasi mandiri. angka kasus aktif diperoleh dari pengurangan total kasus positif dengan angka kasus kesembuhan dan kematian. data tersebut dapat diakses publik melalui situs satgas juga melaporkan penambahan kasus positif covid-19 sebanyak 2.930 kasus dalam 24 jam terakhir.,-1,KOMPAS_9383,update 1 april 100.746 kasus aktif covid-19 di indonesia. satuan tugas penanganan covid-19 mencatat ada 100.746 kasus aktif covid-19 pada jumat 1 4 2022 . jumlahnya berkurang 6.181 kasus dibandingkan data kemarin. kasus aktif ialah pasien yang masih terkonfirmasi positif dan menjalani perawatan di rumah sakit atau isolasi mandiri. angka kasus aktif diperoleh dari pengurangan total kasus positif dengan angka kasus kesembuhan dan kematian. data tersebut dapat diakses publik melalui situs satgas juga melaporkan penambahan kasus positif covid-19 sebanyak 2.930 kasus dalam 24 jam terakhir.
